sample,conn,wall_time_ms,wall_delta_us,orig_ts,orig_ts_delta,synth_ts,synth_ts_delta,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,report_hex_16_32
0,USB,0.01,0,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
1,USB,0.10,85,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
2,USB,0.11,17,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
3,USB,0.12,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
4,USB,0.13,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
5,USB,0.14,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
6,USB,0.14,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
7,USB,0.15,7,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
8,USB,0.16,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
9,USB,0.16,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
10,USB,0.17,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
11,USB,0.17,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
12,USB,0.18,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
13,USB,0.19,7,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
14,USB,0.19,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
15,USB,0.20,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
16,USB,0.21,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
17,USB,0.22,8,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
18,USB,0.23,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
19,USB,0.23,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
20,USB,0.24,13,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
21,USB,0.25,5,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
22,USB,0.25,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
23,USB,0.26,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
24,USB,0.27,7,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
25,USB,0.27,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
26,USB,0.29,13,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
27,USB,0.29,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
28,USB,0.30,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
29,USB,0.30,5,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
30,USB,0.31,5,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
31,USB,0.31,5,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
32,USB,0.32,6,74932022,0,74932022,0,-22,177,116,-1181,8006,-1447,ea ff b1 00 74 00 63 fb 46 1f 59 fa 36 5f 77 04
33,USB,1.90,1577,74944143,12121,74944143,12121,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
34,USB,1.92,25,74944143,0,74944143,0,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
35,USB,1.94,22,74944143,0,74944143,0,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
36,USB,1.97,27,74944143,0,74944143,0,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
37,USB,1.98,13,74944143,0,74944143,0,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
38,USB,1.99,9,74944143,0,74944143,0,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
39,USB,2.00,8,74944143,0,74944143,0,-69,196,88,-1086,7995,-1258,bb ff c4 00 58 00 c2 fb 3b 1f 16 fb 8f 8e 77 04
40,USB,59.38,57376,74956264,12121,74956264,12121,79,247,39,-1130,8396,-1409,4f 00 f7 00 27 00 96 fb cc 20 7f fa e8 bd 77 04
41,USB,59.42,41,74956264,0,74956264,0,79,247,39,-1130,8396,-1409,4f 00 f7 00 27 00 96 fb cc 20 7f fa e8 bd 77 04
42,USB,61.79,2372,74968385,12121,74968385,12121,304,361,54,-967,8577,-1434,30 01 69 01 36 00 39 fc 81 21 66 fa 41 ed 77 04
43,USB,61.82,27,74968385,0,74968385,0,304,361,54,-967,8577,-1434,30 01 69 01 36 00 39 fc 81 21 66 fa 41 ed 77 04
44,USB,61.82,9,74968385,0,74968385,0,304,361,54,-967,8577,-1434,30 01 69 01 36 00 39 fc 81 21 66 fa 41 ed 77 04
45,USB,61.83,10,74968385,0,74968385,0,304,361,54,-967,8577,-1434,30 01 69 01 36 00 39 fc 81 21 66 fa 41 ed 77 04
46,USB,61.85,19,74968385,0,74968385,0,304,361,54,-967,8577,-1434,30 01 69 01 36 00 39 fc 81 21 66 fa 41 ed 77 04
47,USB,119.58,57723,74980506,12121,74980506,12121,275,393,225,-614,8283,-1185,13 01 89 01 e1 00 9a fd 5b 20 5f fb 9a 1c 78 04
48,USB,119.61,39,74980506,0,74980506,0,275,393,225,-614,8283,-1185,13 01 89 01 e1 00 9a fd 5b 20 5f fb 9a 1c 78 04
49,USB,119.62,9,74980506,0,74980506,0,275,393,225,-614,8283,-1185,13 01 89 01 e1 00 9a fd 5b 20 5f fb 9a 1c 78 04
50,USB,119.65,24,74980506,0,74980506,0,275,393,225,-614,8283,-1185,13 01 89 01 e1 00 9a fd 5b 20 5f fb 9a 1c 78 04
51,USB,119.74,94,74980506,0,74980506,0,275,393,225,-614,8283,-1185,13 01 89 01 e1 00 9a fd 5b 20 5f fb 9a 1c 78 04
52,USB,123.14,3405,74992627,12121,74992627,12121,233,324,320,-382,7838,-1117,e9 00 44 01 40 01 82 fe 9e 1e a3 fb f3 4b 78 04
53,USB,123.18,34,74992627,0,74992627,0,233,324,320,-382,7838,-1117,e9 00 44 01 40 01 82 fe 9e 1e a3 fb f3 4b 78 04
54,USB,123.19,8,74992627,0,74992627,0,233,324,320,-382,7838,-1117,e9 00 44 01 40 01 82 fe 9e 1e a3 fb f3 4b 78 04
55,USB,123.19,7,74992627,0,74992627,0,233,324,320,-382,7838,-1117,e9 00 44 01 40 01 82 fe 9e 1e a3 fb f3 4b 78 04
56,USB,179.35,56160,75004748,12121,75004748,12121,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
57,USB,179.40,43,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
58,USB,179.41,10,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
59,USB,179.42,9,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
60,USB,179.44,23,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
61,USB,179.47,30,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
62,USB,179.48,12,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
63,USB,179.49,9,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
64,USB,179.53,43,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
65,USB,179.56,25,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
66,USB,179.57,12,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
67,USB,179.60,27,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
68,USB,179.62,27,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
69,USB,179.64,20,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
70,USB,179.68,37,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
71,USB,179.70,19,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
72,USB,179.71,9,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
73,USB,179.71,7,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
74,USB,179.72,6,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
75,USB,179.73,5,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
76,USB,179.73,6,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
77,USB,179.74,6,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
78,USB,179.76,18,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
79,USB,179.78,29,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
80,USB,179.82,33,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
81,USB,179.83,12,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
82,USB,179.84,9,75004748,0,75004748,0,174,241,163,-200,7096,-1103,ae 00 f1 00 a3 00 38 ff b8 1b b1 fb 4c 7b 78 04
83,USB,181.96,2119,75016869,12121,75016869,12121,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
84,USB,181.98,22,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
85,USB,181.99,9,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
86,USB,182.00,18,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
87,USB,182.03,23,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
88,USB,182.05,21,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
89,USB,182.08,32,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
90,USB,182.10,19,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
91,USB,182.11,8,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
92,USB,182.12,11,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
93,USB,182.13,15,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
94,USB,182.15,19,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
95,USB,182.18,28,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
96,USB,182.21,25,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
97,USB,182.23,19,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
98,USB,182.25,23,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
99,USB,182.27,20,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
100,USB,182.29,18,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
101,USB,182.37,84,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
102,USB,182.39,23,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
103,USB,182.40,10,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
104,USB,182.41,7,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
105,USB,182.42,6,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
106,USB,182.42,6,75016869,0,75016869,0,160,126,-126,-164,7077,-1154,a0 00 7e 00 82 ff 5c ff a5 1b 7e fb a5 aa 78 04
107,USB,239.39,56968,75028990,12121,75028990,12121,129,62,-264,-462,7334,-1362,81 00 3e 00 f8 fe 32 fe a6 1c ae fa fe d9 78 04
108,USB,239.43,38,75028990,0,75028990,0,129,62,-264,-462,7334,-1362,81 00 3e 00 f8 fe 32 fe a6 1c ae fa fe d9 78 04
109,USB,241.83,2401,75041111,12121,75041111,12121,-62,62,-185,-739,7099,-1614,c2 ff 3e 00 47 ff 1d fd bb 1b b2 f9 57 09 79 04
110,USB,241.85,23,75041111,0,75041111,0,-62,62,-185,-739,7099,-1614,c2 ff 3e 00 47 ff 1d fd bb 1b b2 f9 57 09 79 04
111,USB,269.75,27894,75053232,12121,75053232,12121,-261,143,-224,-811,7358,-1720,fb fe 8f 00 20 ff d5 fc be 1c 48 f9 b0 38 79 04
112,USB,269.79,48,75053232,0,75053232,0,-261,143,-224,-811,7358,-1720,fb fe 8f 00 20 ff d5 fc be 1c 48 f9 b0 38 79 04
113,USB,299.39,29594,75065353,12121,75065353,12121,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
114,USB,299.43,43,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
115,USB,299.46,27,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
116,USB,299.48,24,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
117,USB,299.50,23,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
118,USB,299.53,21,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
119,USB,299.56,32,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
120,USB,299.60,44,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
121,USB,299.62,17,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
122,USB,299.63,13,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
123,USB,299.64,11,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
124,USB,299.65,11,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
125,USB,299.66,10,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
126,USB,299.69,25,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
127,USB,299.71,23,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
128,USB,299.73,19,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
129,USB,299.75,24,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
130,USB,299.78,25,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
131,USB,299.79,10,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
132,USB,299.81,23,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
133,USB,299.84,23,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
134,USB,299.85,14,75065353,0,75065353,0,-166,188,-289,-696,7959,-1322,5a ff bc 00 df fe 48 fd 17 1f d6 fa 09 68 79 04
135,USB,329.68,29833,75077474,12121,75077474,12121,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
136,USB,329.71,26,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
137,USB,329.72,15,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
138,USB,329.74,14,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
139,USB,329.89,149,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
140,USB,329.90,8,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
141,USB,329.90,7,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
142,USB,329.91,6,75077474,0,75077474,0,5,131,-353,-616,8222,-1222,05 00 83 00 9f fe 98 fd 1e 20 3a fb 62 97 79 04
143,USB,359.56,29653,75089595,12121,75089595,12121,244,95,-399,-809,8482,-1394,f4 00 5f 00 71 fe d7 fc 22 21 8e fa bb c6 79 04
144,USB,359.58,23,75089595,0,75089595,0,244,95,-399,-809,8482,-1394,f4 00 5f 00 71 fe d7 fc 22 21 8e fa bb c6 79 04
145,USB,390.65,31064,75101716,12121,75101716,12121,496,215,-339,-1494,9070,-2102,f0 01 d7 00 ad fe 2a fa 6e 23 ca f7 14 f6 79 04
146,USB,390.67,26,75101716,0,75101716,0,496,215,-339,-1494,9070,-2102,f0 01 d7 00 ad fe 2a fa 6e 23 ca f7 14 f6 79 04
147,USB,390.69,12,75101716,0,75101716,0,496,215,-339,-1494,9070,-2102,f0 01 d7 00 ad fe 2a fa 6e 23 ca f7 14 f6 79 04
148,USB,390.69,6,75101716,0,75101716,0,496,215,-339,-1494,9070,-2102,f0 01 d7 00 ad fe 2a fa 6e 23 ca f7 14 f6 79 04
149,USB,449.82,59125,75113837,12121,75113837,12121,651,525,-71,-1616,9206,-2333,8b 02 0d 02 b9 ff b0 f9 f6 23 e3 f6 6d 25 7a 04
150,USB,449.86,41,75113837,0,75113837,0,651,525,-71,-1616,9206,-2333,8b 02 0d 02 b9 ff b0 f9 f6 23 e3 f6 6d 25 7a 04
151,USB,449.94,82,75113837,0,75113837,0,651,525,-71,-1616,9206,-2333,8b 02 0d 02 b9 ff b0 f9 f6 23 e3 f6 6d 25 7a 04
152,USB,453.20,3261,75125958,12121,75125958,12121,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
153,USB,453.23,27,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
154,USB,453.24,12,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
155,USB,453.27,25,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
156,USB,453.29,20,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
157,USB,453.30,10,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
158,USB,453.32,21,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
159,USB,453.35,34,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
160,USB,453.37,24,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
161,USB,453.39,21,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
162,USB,453.43,40,75125958,0,75125958,0,536,567,204,-767,8522,-1432,18 02 37 02 cc 00 01 fd 4a 21 68 fa c6 54 7a 04
163,USB,509.37,55935,75138079,12121,75138079,12121,330,269,388,-662,8082,-1467,4a 01 0d 01 84 01 6a fd 92 1f 45 fa 1f 84 7a 04
164,USB,509.41,36,75138079,0,75138079,0,330,269,388,-662,8082,-1467,4a 01 0d 01 84 01 6a fd 92 1f 45 fa 1f 84 7a 04
165,USB,509.42,12,75138079,0,75138079,0,330,269,388,-662,8082,-1467,4a 01 0d 01 84 01 6a fd 92 1f 45 fa 1f 84 7a 04
166,USB,509.43,9,75138079,0,75138079,0,330,269,388,-662,8082,-1467,4a 01 0d 01 84 01 6a fd 92 1f 45 fa 1f 84 7a 04
167,USB,509.45,20,75138079,0,75138079,0,330,269,388,-662,8082,-1467,4a 01 0d 01 84 01 6a fd 92 1f 45 fa 1f 84 7a 04
168,USB,509.48,29,75138079,0,75138079,0,330,269,388,-662,8082,-1467,4a 01 0d 01 84 01 6a fd 92 1f 45 fa 1f 84 7a 04
169,USB,511.80,2320,75150200,12121,75150200,12121,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
170,USB,511.82,22,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
171,USB,511.83,12,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
172,USB,511.86,27,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
173,USB,511.89,30,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
174,USB,511.90,12,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
175,USB,511.91,9,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
176,USB,511.93,24,75150200,0,75150200,0,414,247,223,-1098,7266,-2498,9e 01 f7 00 df 00 b6 fb 62 1c 3e f6 78 b3 7a 04
