sample,conn,wall_time_ms,wall_delta_us,orig_ts,orig_ts_delta,synth_ts,synth_ts_delta,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,report_hex_16_32
0,USB,0.01,0,152401731,0,152401731,0,152,186,-112,-962,8298,-1266,98 00 ba 00 90 ff 3e fc 6a 20 0e fb 43 77 15 09
1,USB,0.08,74,152401731,0,152401731,0,152,186,-112,-962,8298,-1266,98 00 ba 00 90 ff 3e fc 6a 20 0e fb 43 77 15 09
2,USB,3.18,3100,152413014,11283,152413014,11283,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
3,USB,3.20,21,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
4,USB,3.21,9,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
5,USB,3.23,23,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
6,USB,3.28,43,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
7,USB,3.29,17,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
8,USB,3.30,12,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
9,USB,3.32,11,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
10,USB,3.33,10,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
11,USB,3.36,34,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
12,USB,3.37,11,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
13,USB,3.38,10,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
14,USB,3.41,29,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
15,USB,3.43,23,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
16,USB,3.47,31,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
17,USB,3.48,17,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
18,USB,3.50,22,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
19,USB,3.51,8,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
20,USB,3.52,11,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
21,USB,3.54,19,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
22,USB,3.57,31,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
23,USB,3.59,19,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
24,USB,3.61,18,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
25,USB,3.63,23,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
26,USB,3.65,18,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
27,USB,3.68,25,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
28,USB,3.71,32,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
29,USB,3.74,33,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
30,USB,3.76,22,152413014,0,152413014,0,161,200,-115,-910,8267,-1253,a1 00 c8 00 8d ff 72 fc 4b 20 1b fb 56 a3 15 09
31,USB,7.17,3410,152425238,12224,152425238,12224,172,215,-116,-921,8233,-1236,ac 00 d7 00 8c ff 67 fc 29 20 2c fb 16 d3 15 09
32,USB,7.19,20,152425238,0,152425238,0,172,215,-116,-921,8233,-1236,ac 00 d7 00 8c ff 67 fc 29 20 2c fb 16 d3 15 09
33,USB,7.20,8,152425238,0,152425238,0,172,215,-116,-921,8233,-1236,ac 00 d7 00 8c ff 67 fc 29 20 2c fb 16 d3 15 09
34,USB,11.11,3909,152437461,12223,152437461,12223,180,229,-119,-911,8204,-1222,b4 00 e5 00 89 ff 71 fc 0c 20 3a fb d5 02 16 09
35,USB,11.16,50,152437461,0,152437461,0,180,229,-119,-911,8204,-1222,b4 00 e5 00 89 ff 71 fc 0c 20 3a fb d5 02 16 09
36,USB,11.19,25,152437461,0,152437461,0,180,229,-119,-911,8204,-1222,b4 00 e5 00 89 ff 71 fc 0c 20 3a fb d5 02 16 09
37,USB,11.20,10,152437461,0,152437461,0,180,229,-119,-911,8204,-1222,b4 00 e5 00 89 ff 71 fc 0c 20 3a fb d5 02 16 09
38,USB,15.28,4081,152448745,11284,152448745,11284,176,240,-123,-901,8169,-1200,b0 00 f0 00 85 ff 7b fc e9 1f 50 fb e9 2e 16 09
39,USB,15.30,20,152448745,0,152448745,0,176,240,-123,-901,8169,-1200,b0 00 f0 00 85 ff 7b fc e9 1f 50 fb e9 2e 16 09
40,USB,15.31,9,152448745,0,152448745,0,176,240,-123,-901,8169,-1200,b0 00 f0 00 85 ff 7b fc e9 1f 50 fb e9 2e 16 09
41,USB,19.12,3816,152460969,12224,152460969,12224,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
42,USB,19.14,22,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
43,USB,19.15,8,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
44,USB,19.20,43,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
45,USB,19.22,23,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
46,USB,19.23,9,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
47,USB,19.23,7,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
48,USB,19.24,8,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
49,USB,19.25,13,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
50,USB,19.28,22,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
51,USB,19.35,76,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
52,USB,19.37,17,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
53,USB,19.39,17,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
54,USB,19.39,6,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
55,USB,19.40,6,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
56,USB,19.40,6,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
57,USB,19.41,6,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
58,USB,19.42,6,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
59,USB,19.42,6,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
60,USB,19.43,5,152460969,0,152460969,0,165,250,-117,-841,8166,-1178,a5 00 fa 00 8b ff b7 fc e6 1f 66 fb a9 5e 16 09
61,USB,23.19,3767,152473192,12223,152473192,12223,148,259,-108,-815,8220,-1134,94 00 03 01 94 ff d1 fc 1c 20 92 fb 68 8e 16 09
62,USB,23.21,20,152473192,0,152473192,0,148,259,-108,-815,8220,-1134,94 00 03 01 94 ff d1 fc 1c 20 92 fb 68 8e 16 09
63,USB,23.22,8,152473192,0,152473192,0,148,259,-108,-815,8220,-1134,94 00 03 01 94 ff d1 fc 1c 20 92 fb 68 8e 16 09
64,USB,27.29,4064,152485416,12224,152485416,12224,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
65,USB,27.31,23,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
66,USB,27.32,13,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
67,USB,27.35,25,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
68,USB,27.38,33,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
69,USB,27.41,32,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
70,USB,27.43,22,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
71,USB,27.46,26,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
72,USB,27.47,10,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
73,USB,27.48,9,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
74,USB,27.51,33,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
75,USB,27.54,25,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
76,USB,27.55,9,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
77,USB,27.58,32,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
78,USB,27.60,26,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
79,USB,27.62,12,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
80,USB,27.64,20,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
81,USB,27.64,9,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
82,USB,27.65,8,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
83,USB,27.66,8,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
84,USB,27.68,19,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
85,USB,27.70,21,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
86,USB,27.71,8,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
87,USB,27.73,20,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
88,USB,27.75,22,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
89,USB,27.78,27,152485416,0,152485416,0,132,258,-90,-795,8227,-1062,84 00 02 01 a6 ff e5 fc 23 20 da fb 28 be 16 09
90,USB,31.32,3539,152497639,12223,152497639,12223,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
91,USB,31.35,29,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
92,USB,31.37,24,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
93,USB,31.43,56,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
94,USB,31.47,43,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
95,USB,31.49,22,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
96,USB,31.51,22,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
97,USB,31.53,15,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
98,USB,31.54,10,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
99,USB,31.55,11,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
100,USB,31.56,10,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
101,USB,31.63,72,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
102,USB,31.65,20,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
103,USB,31.66,8,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
104,USB,31.66,6,152497639,0,152497639,0,113,257,-70,-806,8238,-1040,71 00 01 01 ba ff da fc 2e 20 f0 fb e7 ed 16 09
105,USB,35.11,3441,152508923,11284,152508923,11284,95,255,-55,-772,8212,-1019,5f 00 ff 00 c9 ff fc fc 14 20 05 fc fb 19 17 09
106,USB,35.13,22,152508923,0,152508923,0,95,255,-55,-772,8212,-1019,5f 00 ff 00 c9 ff fc fc 14 20 05 fc fb 19 17 09
107,USB,39.21,4084,152521146,12223,152521146,12223,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
108,USB,39.25,43,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
109,USB,39.30,43,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
110,USB,39.31,16,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
111,USB,39.34,27,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
112,USB,39.37,33,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
113,USB,39.41,33,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
114,USB,39.45,46,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
115,USB,39.48,23,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
116,USB,39.51,33,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
117,USB,39.53,24,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
118,USB,39.56,28,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
119,USB,39.59,25,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
120,USB,39.60,11,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
121,USB,39.63,29,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
122,USB,39.67,41,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
123,USB,39.71,41,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
124,USB,39.74,33,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
125,USB,39.77,24,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
126,USB,39.78,17,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
127,USB,39.81,25,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
128,USB,39.84,25,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
129,USB,39.88,45,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
130,USB,39.94,63,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
131,USB,39.97,25,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
132,USB,39.99,17,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
133,USB,40.01,26,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
134,USB,40.02,9,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
135,USB,40.03,7,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
136,USB,40.03,6,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
137,USB,40.04,6,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
138,USB,40.07,33,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
139,USB,40.20,134,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
140,USB,40.22,20,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
141,USB,40.23,8,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
142,USB,40.24,13,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
143,USB,40.27,22,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
144,USB,40.27,8,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
145,USB,40.28,6,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
146,USB,40.29,6,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
147,USB,40.29,6,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
148,USB,40.30,5,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
149,USB,40.30,6,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
150,USB,40.31,5,152521146,0,152521146,0,71,251,-35,-755,8217,-919,47 00 fb 00 dd ff 0d fd 19 20 69 fc ba 49 17 09
151,USB,43.12,2813,152533370,12224,152533370,12224,47,243,-12,-733,8202,-886,2f 00 f3 00 f4 ff 23 fd 0a 20 8a fc 7a 79 17 09
152,USB,43.14,22,152533370,0,152533370,0,47,243,-12,-733,8202,-886,2f 00 f3 00 f4 ff 23 fd 0a 20 8a fc 7a 79 17 09
153,USB,43.15,8,152533370,0,152533370,0,47,243,-12,-733,8202,-886,2f 00 f3 00 f4 ff 23 fd 0a 20 8a fc 7a 79 17 09
154,USB,47.13,3981,152544653,11283,152544653,11283,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
155,USB,47.17,42,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
156,USB,47.21,35,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
157,USB,47.22,14,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
158,USB,47.23,11,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
159,USB,47.27,30,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
160,USB,47.29,22,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
161,USB,47.30,9,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
162,USB,47.32,25,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
163,USB,47.34,16,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
164,USB,47.41,72,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
165,USB,47.45,38,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
166,USB,47.46,14,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
167,USB,47.47,11,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
168,USB,47.49,14,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
169,USB,47.50,10,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
170,USB,47.51,10,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
171,USB,47.56,56,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
172,USB,47.59,27,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
173,USB,47.61,20,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
174,USB,47.63,18,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
175,USB,47.67,46,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
176,USB,47.71,38,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
177,USB,47.73,14,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
178,USB,47.74,11,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
179,USB,47.75,10,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
180,USB,47.81,58,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
181,USB,47.85,46,152544653,0,152544653,0,24,232,5,-700,8215,-834,18 00 e8 00 05 00 44 fd 17 20 be fc 8d a5 17 09
