sample,conn,wall_time_ms,wall_delta_us,orig_ts,orig_ts_delta,synth_ts,synth_ts_delta,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,report_hex_16_32
0,USB,0.01,0,589650287,0,589650287,0,-1,1,0,-108,7981,1411,ff ff 01 00 00 00 94 ff 2d 1f 83 05 6f 59 25 23
1,USB,0.08,70,589650287,0,589650287,0,-1,1,0,-108,7981,1411,ff ff 01 00 00 00 94 ff 2d 1f 83 05 6f 59 25 23
2,USB,0.10,19,589662408,12121,589662408,12121,-1,1,0,-108,7980,1410,ff ff 01 00 00 00 94 ff 2c 1f 82 05 c8 88 25 23
3,USB,0.10,9,589662408,0,589662408,0,-1,1,0,-108,7980,1410,ff ff 01 00 00 00 94 ff 2c 1f 82 05 c8 88 25 23
4,USB,0.11,6,589662408,0,589662408,0,-1,1,0,-108,7980,1410,ff ff 01 00 00 00 94 ff 2c 1f 82 05 c8 88 25 23
5,USB,0.12,6,589662408,0,589662408,0,-1,1,0,-108,7980,1410,ff ff 01 00 00 00 94 ff 2c 1f 82 05 c8 88 25 23
6,USB,0.12,7,589662408,0,589662408,0,-1,1,0,-108,7980,1410,ff ff 01 00 00 00 94 ff 2c 1f 82 05 c8 88 25 23
7,USB,0.13,6,589662408,0,589662408,0,-1,1,0,-108,7980,1410,ff ff 01 00 00 00 94 ff 2c 1f 82 05 c8 88 25 23
8,USB,0.14,5,589674529,12121,589674529,12121,-1,1,0,-108,7979,1409,ff ff 01 00 00 00 94 ff 2b 1f 81 05 21 b8 25 23
9,USB,0.14,5,589674529,0,589674529,0,-1,1,0,-108,7979,1409,ff ff 01 00 00 00 94 ff 2b 1f 81 05 21 b8 25 23
10,USB,0.15,5,589686650,12121,589686650,12121,-1,1,0,-108,7979,1409,ff ff 01 00 00 00 94 ff 2b 1f 81 05 7a e7 25 23
11,USB,0.15,6,589686650,0,589686650,0,-1,1,0,-108,7979,1409,ff ff 01 00 00 00 94 ff 2b 1f 81 05 7a e7 25 23
12,USB,0.16,5,589686650,0,589686650,0,-1,1,0,-108,7979,1409,ff ff 01 00 00 00 94 ff 2b 1f 81 05 7a e7 25 23
13,USB,15.04,14883,589698771,12121,589698771,12121,-1,1,0,-108,7978,1408,ff ff 01 00 00 00 94 ff 2a 1f 80 05 d3 16 26 23
14,USB,15.06,23,589698771,0,589698771,0,-1,1,0,-108,7978,1408,ff ff 01 00 00 00 94 ff 2a 1f 80 05 d3 16 26 23
15,USB,15.08,14,589698771,0,589698771,0,-1,1,0,-108,7978,1408,ff ff 01 00 00 00 94 ff 2a 1f 80 05 d3 16 26 23
16,USB,15.18,103,589710892,12121,589710892,12121,-1,1,0,-108,7978,1408,ff ff 01 00 00 00 94 ff 2a 1f 80 05 2c 46 26 23
17,USB,15.22,42,589710892,0,589710892,0,-1,1,0,-108,7978,1408,ff ff 01 00 00 00 94 ff 2a 1f 80 05 2c 46 26 23
18,USB,15.24,17,589710892,0,589710892,0,-1,1,0,-108,7978,1408,ff ff 01 00 00 00 94 ff 2a 1f 80 05 2c 46 26 23
19,USB,30.57,15331,589747255,36363,589747255,36363,0,1,0,-109,7981,1409,00 00 01 00 00 00 93 ff 2d 1f 81 05 37 d4 26 23
20,USB,30.59,22,589747255,0,589747255,0,0,1,0,-109,7981,1409,00 00 01 00 00 00 93 ff 2d 1f 81 05 37 d4 26 23
21,USB,30.60,8,589747255,0,589747255,0,0,1,0,-109,7981,1409,00 00 01 00 00 00 93 ff 2d 1f 81 05 37 d4 26 23
22,USB,30.69,90,589759376,12121,589759376,12121,0,1,0,-109,7985,1411,00 00 01 00 00 00 93 ff 31 1f 83 05 90 03 27 23
23,USB,30.71,23,589759376,0,589759376,0,0,1,0,-109,7985,1411,00 00 01 00 00 00 93 ff 31 1f 83 05 90 03 27 23
24,USB,30.72,12,589759376,0,589759376,0,0,1,0,-109,7985,1411,00 00 01 00 00 00 93 ff 31 1f 83 05 90 03 27 23
25,USB,30.73,6,589759376,0,589759376,0,0,1,0,-109,7985,1411,00 00 01 00 00 00 93 ff 31 1f 83 05 90 03 27 23
26,USB,30.76,29,589771497,12121,589771497,12121,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
27,USB,30.78,23,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
28,USB,30.79,8,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
29,USB,30.82,32,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
30,USB,30.85,22,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
31,USB,30.85,8,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
32,USB,30.86,6,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
33,USB,30.86,6,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
34,USB,30.88,14,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
35,USB,30.89,6,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
36,USB,30.91,22,589771497,0,589771497,0,0,1,0,-109,7990,1413,00 00 01 00 00 00 93 ff 36 1f 85 05 e9 32 27 23
37,USB,30.93,23,589783618,12121,589783618,12121,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
38,USB,30.95,21,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
39,USB,30.97,22,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
40,USB,30.99,21,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
41,USB,31.02,23,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
42,USB,31.02,8,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
43,USB,31.03,7,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
44,USB,31.04,7,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
45,USB,31.04,6,589783618,0,589783618,0,0,1,0,-110,7994,1416,00 00 01 00 00 00 92 ff 3a 1f 88 05 42 62 27 23
46,USB,46.52,15473,589795739,12121,589795739,12121,0,1,0,-110,7999,1418,00 00 01 00 00 00 92 ff 3f 1f 8a 05 9b 91 27 23
47,USB,46.54,28,589795739,0,589795739,0,0,1,0,-110,7999,1418,00 00 01 00 00 00 92 ff 3f 1f 8a 05 9b 91 27 23
48,USB,46.64,101,589807860,12121,589807860,12121,0,1,0,-110,8003,1420,00 00 01 00 00 00 92 ff 43 1f 8c 05 f4 c0 27 23
49,USB,46.67,23,589807860,0,589807860,0,0,1,0,-110,8003,1420,00 00 01 00 00 00 92 ff 43 1f 8c 05 f4 c0 27 23
50,USB,78.06,31393,589832102,24242,589832102,24242,0,1,0,-110,8005,1421,00 00 01 00 00 00 92 ff 45 1f 8d 05 a6 1f 28 23
51,USB,78.13,69,589832102,0,589832102,0,0,1,0,-110,8005,1421,00 00 01 00 00 00 92 ff 45 1f 8d 05 a6 1f 28 23
52,USB,78.20,66,589844223,12121,589844223,12121,0,1,0,-110,8002,1419,00 00 01 00 00 00 92 ff 42 1f 8b 05 ff 4e 28 23
53,USB,78.22,25,589844223,0,589844223,0,0,1,0,-110,8002,1419,00 00 01 00 00 00 92 ff 42 1f 8b 05 ff 4e 28 23
54,USB,78.26,39,589844223,0,589844223,0,0,1,0,-110,8002,1419,00 00 01 00 00 00 92 ff 42 1f 8b 05 ff 4e 28 23
55,USB,93.23,14973,589868465,24242,589868465,24242,0,1,0,-109,7997,1416,00 00 01 00 00 00 93 ff 3d 1f 88 05 b1 ad 28 23
56,USB,93.25,22,589868465,0,589868465,0,0,1,0,-109,7997,1416,00 00 01 00 00 00 93 ff 3d 1f 88 05 b1 ad 28 23
57,USB,93.36,107,589880586,12121,589880586,12121,0,1,0,-109,7994,1414,00 00 01 00 00 00 93 ff 3a 1f 86 05 0a dd 28 23
58,USB,93.38,21,589880586,0,589880586,0,0,1,0,-109,7994,1414,00 00 01 00 00 00 93 ff 3a 1f 86 05 0a dd 28 23
59,USB,109.13,15744,589916949,36363,589916949,36363,-1,1,0,-108,7986,1409,ff ff 01 00 00 00 94 ff 32 1f 81 05 15 6b 29 23
60,USB,109.15,22,589916949,0,589916949,0,-1,1,0,-108,7986,1409,ff ff 01 00 00 00 94 ff 32 1f 81 05 15 6b 29 23
61,USB,109.28,128,589941191,24242,589941191,24242,0,1,0,-107,7985,1411,00 00 01 00 00 00 95 ff 31 1f 83 05 c7 c9 29 23
62,USB,109.32,40,589941191,0,589941191,0,0,1,0,-107,7985,1411,00 00 01 00 00 00 95 ff 31 1f 83 05 c7 c9 29 23
63,USB,109.34,24,589941191,0,589941191,0,0,1,0,-107,7985,1411,00 00 01 00 00 00 95 ff 31 1f 83 05 c7 c9 29 23
64,USB,109.35,9,589941191,0,589941191,0,0,1,0,-107,7985,1411,00 00 01 00 00 00 95 ff 31 1f 83 05 c7 c9 29 23
65,USB,109.38,27,589941191,0,589941191,0,0,1,0,-107,7985,1411,00 00 01 00 00 00 95 ff 31 1f 83 05 c7 c9 29 23
66,USB,109.40,23,589953312,12121,589953312,12121,0,1,0,-107,7985,1412,00 00 01 00 00 00 95 ff 31 1f 84 05 20 f9 29 23
67,USB,109.41,11,589953312,0,589953312,0,0,1,0,-107,7985,1412,00 00 01 00 00 00 95 ff 31 1f 84 05 20 f9 29 23
68,USB,109.43,21,589953312,0,589953312,0,0,1,0,-107,7985,1412,00 00 01 00 00 00 95 ff 31 1f 84 05 20 f9 29 23
69,USB,109.47,43,589953312,0,589953312,0,0,1,0,-107,7985,1412,00 00 01 00 00 00 95 ff 31 1f 84 05 20 f9 29 23
70,USB,109.50,22,589953312,0,589953312,0,0,1,0,-107,7985,1412,00 00 01 00 00 00 95 ff 31 1f 84 05 20 f9 29 23
71,USB,109.51,18,589953312,0,589953312,0,0,1,0,-107,7985,1412,00 00 01 00 00 00 95 ff 31 1f 84 05 20 f9 29 23
72,USB,125.20,15685,589965433,12121,589965433,12121,0,1,0,-107,7985,1414,00 00 01 00 00 00 95 ff 31 1f 86 05 79 28 2a 23
73,USB,125.24,39,589965433,0,589965433,0,0,1,0,-107,7985,1414,00 00 01 00 00 00 95 ff 31 1f 86 05 79 28 2a 23
74,USB,125.28,45,589965433,0,589965433,0,0,1,0,-107,7985,1414,00 00 01 00 00 00 95 ff 31 1f 86 05 79 28 2a 23
75,USB,125.32,37,589965433,0,589965433,0,0,1,0,-107,7985,1414,00 00 01 00 00 00 95 ff 31 1f 86 05 79 28 2a 23
76,USB,125.33,14,589977554,12121,589977554,12121,0,1,0,-106,7985,1418,00 00 01 00 00 00 96 ff 31 1f 8a 05 d2 57 2a 23
77,USB,125.35,13,589977554,0,589977554,0,0,1,0,-106,7985,1418,00 00 01 00 00 00 96 ff 31 1f 8a 05 d2 57 2a 23
78,USB,125.36,10,589977554,0,589977554,0,0,1,0,-106,7985,1418,00 00 01 00 00 00 96 ff 31 1f 8a 05 d2 57 2a 23
79,USB,141.07,15711,590013917,36363,590013917,36363,-1,1,0,-109,7988,1417,ff ff 01 00 00 00 93 ff 34 1f 89 05 dd e5 2a 23
80,USB,141.10,33,590013917,0,590013917,0,-1,1,0,-109,7988,1417,ff ff 01 00 00 00 93 ff 34 1f 89 05 dd e5 2a 23
81,USB,141.14,40,590013917,0,590013917,0,-1,1,0,-109,7988,1417,ff ff 01 00 00 00 93 ff 34 1f 89 05 dd e5 2a 23
82,USB,141.18,33,590013917,0,590013917,0,-1,1,0,-109,7988,1417,ff ff 01 00 00 00 93 ff 34 1f 89 05 dd e5 2a 23
83,USB,141.21,33,590013917,0,590013917,0,-1,1,0,-109,7988,1417,ff ff 01 00 00 00 93 ff 34 1f 89 05 dd e5 2a 23
84,USB,141.24,33,590013917,0,590013917,0,-1,1,0,-109,7988,1417,ff ff 01 00 00 00 93 ff 34 1f 89 05 dd e5 2a 23
85,USB,141.25,12,590026038,12121,590026038,12121,-1,1,0,-110,7989,1417,ff ff 01 00 00 00 92 ff 35 1f 89 05 36 15 2b 23
86,USB,141.26,9,590038159,12121,590038159,12121,-1,1,0,-111,7990,1417,ff ff 01 00 00 00 91 ff 36 1f 89 05 8f 44 2b 23
87,USB,141.29,30,590038159,0,590038159,0,-1,1,0,-111,7990,1417,ff ff 01 00 00 00 91 ff 36 1f 89 05 8f 44 2b 23
88,USB,141.31,17,590038159,0,590038159,0,-1,1,0,-111,7990,1417,ff ff 01 00 00 00 91 ff 36 1f 89 05 8f 44 2b 23
89,USB,141.33,16,590038159,0,590038159,0,-1,1,0,-111,7990,1417,ff ff 01 00 00 00 91 ff 36 1f 89 05 8f 44 2b 23
90,USB,141.35,21,590038159,0,590038159,0,-1,1,0,-111,7990,1417,ff ff 01 00 00 00 91 ff 36 1f 89 05 8f 44 2b 23
91,USB,141.38,36,590038159,0,590038159,0,-1,1,0,-111,7990,1417,ff ff 01 00 00 00 91 ff 36 1f 89 05 8f 44 2b 23
92,USB,141.40,15,590050280,12121,590050280,12121,-2,1,0,-112,7992,1417,fe ff 01 00 00 00 90 ff 38 1f 89 05 e8 73 2b 23
93,USB,141.41,10,590050280,0,590050280,0,-2,1,0,-112,7992,1417,fe ff 01 00 00 00 90 ff 38 1f 89 05 e8 73 2b 23
94,USB,141.42,8,590050280,0,590050280,0,-2,1,0,-112,7992,1417,fe ff 01 00 00 00 90 ff 38 1f 89 05 e8 73 2b 23
95,USB,156.41,14995,590062401,12121,590062401,12121,-1,1,0,-110,7989,1416,ff ff 01 00 00 00 92 ff 35 1f 88 05 41 a3 2b 23
96,USB,156.43,24,590062401,0,590062401,0,-1,1,0,-110,7989,1416,ff ff 01 00 00 00 92 ff 35 1f 88 05 41 a3 2b 23
97,USB,156.54,106,590074522,12121,590074522,12121,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
98,USB,156.59,54,590074522,0,590074522,0,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
99,USB,156.64,42,590074522,0,590074522,0,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
100,USB,156.65,17,590074522,0,590074522,0,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
101,USB,156.73,79,590074522,0,590074522,0,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
102,USB,156.75,19,590074522,0,590074522,0,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
103,USB,156.76,8,590074522,0,590074522,0,-1,1,0,-109,7986,1416,ff ff 01 00 00 00 93 ff 32 1f 88 05 9a d2 2b 23
104,USB,156.77,6,590098764,24242,590098764,24242,0,1,0,-107,7980,1415,00 00 01 00 00 00 95 ff 2c 1f 87 05 4c 31 2c 23
105,USB,156.77,7,590098764,0,590098764,0,0,1,0,-107,7980,1415,00 00 01 00 00 00 95 ff 2c 1f 87 05 4c 31 2c 23
106,USB,156.78,6,590098764,0,590098764,0,0,1,0,-107,7980,1415,00 00 01 00 00 00 95 ff 2c 1f 87 05 4c 31 2c 23
107,USB,156.79,7,590098764,0,590098764,0,0,1,0,-107,7980,1415,00 00 01 00 00 00 95 ff 2c 1f 87 05 4c 31 2c 23
108,USB,171.58,14797,590110885,12121,590110885,12121,0,1,0,-106,7977,1415,00 00 01 00 00 00 96 ff 29 1f 87 05 a5 60 2c 23
109,USB,171.63,44,590110885,0,590110885,0,0,1,0,-106,7977,1415,00 00 01 00 00 00 96 ff 29 1f 87 05 a5 60 2c 23
110,USB,171.74,110,590135127,24242,590135127,24242,0,1,-1,-104,7971,1415,00 00 01 00 ff ff 98 ff 23 1f 87 05 57 bf 2c 23
111,USB,171.78,42,590135127,0,590135127,0,0,1,-1,-104,7971,1415,00 00 01 00 ff ff 98 ff 23 1f 87 05 57 bf 2c 23
112,USB,171.80,19,590135127,0,590135127,0,0,1,-1,-104,7971,1415,00 00 01 00 ff ff 98 ff 23 1f 87 05 57 bf 2c 23
113,USB,171.83,32,590135127,0,590135127,0,0,1,-1,-104,7971,1415,00 00 01 00 ff ff 98 ff 23 1f 87 05 57 bf 2c 23
114,USB,171.86,32,590135127,0,590135127,0,0,1,-1,-104,7971,1415,00 00 01 00 ff ff 98 ff 23 1f 87 05 57 bf 2c 23
115,USB,186.71,14852,590147248,12121,590147248,12121,0,1,-1,-104,7972,1414,00 00 01 00 ff ff 98 ff 24 1f 86 05 b0 ee 2c 23
116,USB,186.74,21,590147248,0,590147248,0,0,1,-1,-104,7972,1414,00 00 01 00 ff ff 98 ff 24 1f 86 05 b0 ee 2c 23
117,USB,186.74,9,590147248,0,590147248,0,0,1,-1,-104,7972,1414,00 00 01 00 ff ff 98 ff 24 1f 86 05 b0 ee 2c 23
118,USB,186.76,15,590159369,12121,590159369,12121,0,1,-1,-105,7974,1414,00 00 01 00 ff ff 97 ff 26 1f 86 05 09 1e 2d 23
119,USB,186.77,9,590159369,0,590159369,0,0,1,-1,-105,7974,1414,00 00 01 00 ff ff 97 ff 26 1f 86 05 09 1e 2d 23
120,USB,186.78,11,590159369,0,590159369,0,0,1,-1,-105,7974,1414,00 00 01 00 ff ff 97 ff 26 1f 86 05 09 1e 2d 23
121,USB,186.80,18,590159369,0,590159369,0,0,1,-1,-105,7974,1414,00 00 01 00 ff ff 97 ff 26 1f 86 05 09 1e 2d 23
122,USB,186.85,47,590171490,12121,590171490,12121,0,1,-1,-106,7976,1413,00 00 01 00 ff ff 96 ff 28 1f 85 05 62 4d 2d 23
123,USB,186.87,23,590171490,0,590171490,0,0,1,-1,-106,7976,1413,00 00 01 00 ff ff 96 ff 28 1f 85 05 62 4d 2d 23
124,USB,186.88,9,590171490,0,590171490,0,0,1,-1,-106,7976,1413,00 00 01 00 ff ff 96 ff 28 1f 85 05 62 4d 2d 23
125,USB,186.88,7,590171490,0,590171490,0,0,1,-1,-106,7976,1413,00 00 01 00 ff ff 96 ff 28 1f 85 05 62 4d 2d 23
126,USB,186.91,26,590183611,12121,590183611,12121,0,1,-1,-107,7978,1413,00 00 01 00 ff ff 95 ff 2a 1f 85 05 bb 7c 2d 23
127,USB,186.93,23,590183611,0,590183611,0,0,1,-1,-107,7978,1413,00 00 01 00 ff ff 95 ff 2a 1f 85 05 bb 7c 2d 23
128,USB,186.96,25,590183611,0,590183611,0,0,1,-1,-107,7978,1413,00 00 01 00 ff ff 95 ff 2a 1f 85 05 bb 7c 2d 23
129,USB,186.97,9,590183611,0,590183611,0,0,1,-1,-107,7978,1413,00 00 01 00 ff ff 95 ff 2a 1f 85 05 bb 7c 2d 23
130,USB,186.99,19,590183611,0,590183611,0,0,1,-1,-107,7978,1413,00 00 01 00 ff ff 95 ff 2a 1f 85 05 bb 7c 2d 23
131,USB,187.01,23,590183611,0,590183611,0,0,1,-1,-107,7978,1413,00 00 01 00 ff ff 95 ff 2a 1f 85 05 bb 7c 2d 23
132,USB,202.72,15713,590195732,12121,590195732,12121,0,1,-1,-107,7980,1412,00 00 01 00 ff ff 95 ff 2c 1f 84 05 14 ac 2d 23
133,USB,202.74,21,590195732,0,590195732,0,0,1,-1,-107,7980,1412,00 00 01 00 ff ff 95 ff 2c 1f 84 05 14 ac 2d 23
134,USB,202.84,98,590207853,12121,590207853,12121,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
135,USB,202.88,36,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
136,USB,202.91,29,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
137,USB,202.94,40,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
138,USB,202.96,15,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
139,USB,202.97,15,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
140,USB,202.99,11,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
141,USB,203.00,10,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
142,USB,203.01,10,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
143,USB,203.17,167,590207853,0,590207853,0,0,1,-1,-108,7982,1412,00 00 01 00 ff ff 94 ff 2e 1f 84 05 6d db 2d 23
144,USB,203.18,12,590219974,12121,590219974,12121,0,1,-1,-109,7984,1411,00 00 01 00 ff ff 93 ff 30 1f 83 05 c6 0a 2e 23
145,USB,203.20,11,590219974,0,590219974,0,0,1,-1,-109,7984,1411,00 00 01 00 ff ff 93 ff 30 1f 83 05 c6 0a 2e 23
146,USB,218.74,15546,590244216,24242,590244216,24242,-1,1,0,-110,7985,1411,ff ff 01 00 00 00 92 ff 31 1f 83 05 78 69 2e 23
147,USB,218.79,44,590244216,0,590244216,0,-1,1,0,-110,7985,1411,ff ff 01 00 00 00 92 ff 31 1f 83 05 78 69 2e 23
148,USB,218.87,82,590256337,12121,590256337,12121,-1,1,0,-110,7985,1411,ff ff 01 00 00 00 92 ff 31 1f 83 05 d1 98 2e 23
149,USB,218.89,18,590256337,0,590256337,0,-1,1,0,-110,7985,1411,ff ff 01 00 00 00 92 ff 31 1f 83 05 d1 98 2e 23
150,USB,234.31,15423,590292700,36363,590292700,36363,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 dc 26 2f 23
151,USB,234.40,95,590292700,0,590292700,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 dc 26 2f 23
152,USB,234.45,51,590316942,24242,590316942,24242,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 8e 85 2f 23
153,USB,234.51,56,590316942,0,590316942,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 8e 85 2f 23
154,USB,234.55,43,590316942,0,590316942,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 8e 85 2f 23
155,USB,234.57,17,590316942,0,590316942,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 8e 85 2f 23
156,USB,234.58,12,590316942,0,590316942,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 8e 85 2f 23
157,USB,234.59,10,590329063,12121,590329063,12121,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 e7 b4 2f 23
158,USB,234.60,11,590329063,0,590329063,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 e7 b4 2f 23
159,USB,234.61,10,590329063,0,590329063,0,-1,1,0,-110,7984,1411,ff ff 01 00 00 00 92 ff 30 1f 83 05 e7 b4 2f 23
160,USB,250.32,15705,590341184,12121,590341184,12121,0,1,0,-110,7983,1411,00 00 01 00 00 00 92 ff 2f 1f 83 05 40 e4 2f 23
161,USB,250.34,22,590341184,0,590341184,0,0,1,0,-110,7983,1411,00 00 01 00 00 00 92 ff 2f 1f 83 05 40 e4 2f 23
162,USB,250.45,112,590353305,12121,590353305,12121,0,1,0,-110,7982,1412,00 00 01 00 00 00 92 ff 2e 1f 84 05 99 13 30 23
163,USB,250.51,58,590353305,0,590353305,0,0,1,0,-110,7982,1412,00 00 01 00 00 00 92 ff 2e 1f 84 05 99 13 30 23
164,USB,250.56,43,590353305,0,590353305,0,0,1,0,-110,7982,1412,00 00 01 00 00 00 92 ff 2e 1f 84 05 99 13 30 23
165,USB,250.57,17,590353305,0,590353305,0,0,1,0,-110,7982,1412,00 00 01 00 00 00 92 ff 2e 1f 84 05 99 13 30 23
166,USB,265.62,15046,590377547,24242,590377547,24242,0,1,0,-110,7981,1413,00 00 01 00 00 00 92 ff 2d 1f 85 05 4b 72 30 23
167,USB,265.66,37,590377547,0,590377547,0,0,1,0,-110,7981,1413,00 00 01 00 00 00 92 ff 2d 1f 85 05 4b 72 30 23
168,USB,265.67,19,590377547,0,590377547,0,0,1,0,-110,7981,1413,00 00 01 00 00 00 92 ff 2d 1f 85 05 4b 72 30 23
169,USB,265.69,13,590377547,0,590377547,0,0,1,0,-110,7981,1413,00 00 01 00 00 00 92 ff 2d 1f 85 05 4b 72 30 23
170,USB,265.77,80,590401789,24242,590401789,24242,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
171,USB,265.81,43,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
172,USB,265.83,17,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
173,USB,265.86,31,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
174,USB,265.90,43,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
175,USB,265.92,17,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
176,USB,265.93,12,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
177,USB,265.94,10,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
178,USB,265.95,10,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
179,USB,265.97,23,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
180,USB,266.01,39,590401789,0,590401789,0,0,1,0,-110,7980,1414,00 00 01 00 00 00 92 ff 2c 1f 86 05 fd d0 30 23
181,USB,266.03,18,590413910,12121,590413910,12121,0,1,0,-110,7979,1415,00 00 01 00 00 00 92 ff 2b 1f 87 05 56 00 31 23
182,USB,266.04,12,590413910,0,590413910,0,0,1,0,-110,7979,1415,00 00 01 00 00 00 92 ff 2b 1f 87 05 56 00 31 23
